breed_name,gene_id,count_breed,count_total,Proportion
MONGOLIAN,ENSECAG00000049230,2,19,0.105263158
THOROUGHBRED,ENSECAG00000049223,13,18,0.722222222
QUARTER HORSE,ENSECAG00000049223,3,18,0.166666667
MONGOLIAN,ENSECAG00000049223,2,18,0.111111111
THOROUGHBRED,ENSECAG00000049215,5,27,0.185185185
QUARTER HORSE,ENSECAG00000049215,8,27,0.296296296
MONGOLIAN,ENSECAG00000049215,14,27,0.518518519
THOROUGHBRED,ENSECAG00000049106,9,38,0.236842105
QUARTER HORSE,ENSECAG00000049106,18,38,0.473684211
MONGOLIAN,ENSECAG00000049106,11,38,0.289473684
THOROUGHBRED,ENSECAG00000049066,18,53,0.339622642
QUARTER HORSE,ENSECAG00000049066,17,53,0.320754717
MONGOLIAN,ENSECAG00000049066,18,53,0.339622642
THOROUGHBRED,ENSECAG00000049045,10,47,0.212765957
QUARTER HORSE,ENSECAG00000049045,13,47,0.276595745
MONGOLIAN,ENSECAG00000049045,24,47,0.510638298
QUARTER HORSE,ENSECAG00000048929,5,22,0.227272727
MONGOLIAN,ENSECAG00000048929,17,22,0.772727273
QUARTER HORSE,ENSECAG00000048907,3,17,0.176470588
MONGOLIAN,ENSECAG00000048907,14,17,0.823529412
THOROUGHBRED,ENSECAG00000048895,9,45,0.2
QUARTER HORSE,ENSECAG00000048895,20,45,0.444444444
MONGOLIAN,ENSECAG00000048895,16,45,0.355555556
THOROUGHBRED,ENSECAG00000048865,8,20,0.4
QUARTER HORSE,ENSECAG00000048865,7,20,0.35
MONGOLIAN,ENSECAG00000048865,5,20,0.25
QUARTER HORSE,ENSECAG00000048816,5,18,0.277777778
MONGOLIAN,ENSECAG00000048816,13,18,0.722222222
THOROUGHBRED,ENSECAG00000048791,7,34,0.205882353
QUARTER HORSE,ENSECAG00000048791,10,34,0.294117647
MONGOLIAN,ENSECAG00000048791,17,34,0.5
THOROUGHBRED,ENSECAG00000048764,15,29,0.517241379
QUARTER HORSE,ENSECAG00000048764,12,29,0.413793103
MONGOLIAN,ENSECAG00000048764,2,29,0.068965517
THOROUGHBRED,ENSECAG00000048762,9,37,0.243243243
QUARTER HORSE,ENSECAG00000048762,10,37,0.27027027
MONGOLIAN,ENSECAG00000048762,18,37,0.486486486
THOROUGHBRED,ENSECAG00000048751,9,23,0.391304348
QUARTER HORSE,ENSECAG00000048751,11,23,0.47826087
MONGOLIAN,ENSECAG00000048751,3,23,0.130434783
THOROUGHBRED,ENSECAG00000048719,24,61,0.393442623
QUARTER HORSE,ENSECAG00000048719,24,61,0.393442623
MONGOLIAN,ENSECAG00000048719,13,61,0.213114754
THOROUGHBRED,ENSECAG00000048718,4,30,0.133333333
QUARTER HORSE,ENSECAG00000048718,8,30,0.266666667
MONGOLIAN,ENSECAG00000048718,18,30,0.6
THOROUGHBRED,ENSECAG00000048642,14,25,0.56
QUARTER HORSE,ENSECAG00000048642,6,25,0.24
MONGOLIAN,ENSECAG00000048642,5,25,0.2
THOROUGHBRED,ENSECAG00000048619,18,24,0.75
QUARTER HORSE,ENSECAG00000048619,4,24,0.166666667
MONGOLIAN,ENSECAG00000048619,2,24,0.083333333
THOROUGHBRED,ENSECAG00000048588,7,15,0.466666667
QUARTER HORSE,ENSECAG00000048588,7,15,0.466666667
MONGOLIAN,ENSECAG00000048588,1,15,0.066666667
QUARTER HORSE,ENSECAG00000048581,8,47,0.170212766
MONGOLIAN,ENSECAG00000048581,39,47,0.829787234
THOROUGHBRED,ENSECAG00000048555,29,60,0.483333333
QUARTER HORSE,ENSECAG00000048555,23,60,0.383333333
MONGOLIAN,ENSECAG00000048555,8,60,0.133333333
THOROUGHBRED,ENSECAG00000048546,4,23,0.173913043
QUARTER HORSE,ENSECAG00000048546,6,23,0.260869565
MONGOLIAN,ENSECAG00000048546,13,23,0.565217391
THOROUGHBRED,ENSECAG00000048529,4,23,0.173913043
QUARTER HORSE,ENSECAG00000048529,7,23,0.304347826
MONGOLIAN,ENSECAG00000048529,12,23,0.52173913
THOROUGHBRED,ENSECAG00000048479,4,20,0.2
QUARTER HORSE,ENSECAG00000048479,10,20,0.5
